"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-20",,,"0.04","2.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-24",,,"0.02","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-28",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-29",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-02",,,"0.10","1.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-09",,,"0.30",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-11",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-19",,,"0.05","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-20",,,"1.15","7.5",,,,,,,"0.8"
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-28",,,"0.28","1.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-29",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-03-30",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-03",,,"0.10","1.5",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-09",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-11",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-12",,,"0.04","0.5",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-13",,,"0.03",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-14",,,"0.09",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-16",,,"0.12","2.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-17",,,"0.20","1.5","4.0",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-24",,,"0.10",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-28",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-29",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-04-30",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-03",,,"0.27",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-09",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-11",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-12",,,"0.09",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-15",,,"0.15",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-16",,,"0.18",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-17",,,"0.10",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-25",,,"0.91",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-28",,,"0.19",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-30",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-05-31",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-07",,,"0.08",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-09",,,"0.65",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-10",,,"0.09",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-11",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-14",,,"0.07",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-19",,,"0.12",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-20",,,"0.22",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-22",,,"0.01",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-23",,,"0.00","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-06-25",,,"0.05",,,,,,,,
